Date,Open,High,Low,Close,Adj Close,Volume
2019-11-12,110.860001,110.860001,108.169998,109.120003,109.120003,0
2019-11-19,109.660004,109.970001,106.330002,108.879997,108.879997,0
2019-11-26,108.779999,109.180000,106.839996,106.889999,106.889999,0
2019-12-03,105.949997,110.089996,104.910004,109.150002,109.150002,0
2019-12-10,108.860001,111.330002,108.089996,110.269997,110.269997,0
2019-12-17,110.029999,113.669998,109.959999,112.550003,112.550003,0
2019-12-24,112.599998,113.010002,109.389999,109.940002,109.940002,0
2019-12-31,109.720001,111.389999,107.410004,107.699997,107.699997,0
2020-01-07,107.720001,110.459999,107.379997,109.309998,109.309998,0
2020-01-14,109.809998,112.750000,109.699997,112.360001,112.360001,0
2020-01-21,111.410004,112.449997,106.260002,106.900002,106.900002,0
2020-01-28,107.830002,109.320000,106.349998,107.529999,107.529999,0
2020-02-04,109.279999,113.779999,108.239998,109.230003,109.230003,0
2020-02-11,109.839996,113.000000,109.589996,111.589996,111.589996,0
2020-02-18,111.099998,111.669998,101.169998,101.820000,101.820000,0
2020-02-25,101.820000,102.470001,80.190002,83.870003,83.870003,0
2020-03-03,85.400002,86.230003,69.449997,69.910004,69.910004,0
2020-03-10,73.070000,74.940002,49.169998,50.709999,50.709999,0
2020-03-17,51.290001,53.349998,33.200001,38.580002,38.580002,0
2020-03-24,44.189999,56.650002,43.189999,45.160000,45.160000,0
2020-03-31,46.090000,47.360001,36.490002,39.939999,39.939999,0
2020-04-07,44.380001,50.099998,41.959999,45.849998,45.849998,0
2020-04-14,47.669998,49.439999,43.860001,44.869999,44.869999,0
2020-04-21,43.650002,44.939999,41.919998,42.619999,42.619999,0
2020-04-28,43.650002,52.529999,41.259998,44.549999,44.549999,0
2020-05-05,44.549999,46.139999,41.070000,43.070000,43.070000,0
2020-05-12,43.270000,44.119999,36.189999,44.110001,44.110001,0
2020-05-19,45.020000,47.310001,42.580002,45.520000,45.520000,0
2020-05-26,48.959999,54.700001,47.389999,50.580002,50.580002,0
2020-06-02,52.060001,74.459999,51.230000,74.459999,74.459999,0
2020-06-09,69.279999,71.150002,52.669998,59.549999,59.549999,0
2020-06-16,64.160004,64.250000,55.470001,56.049999,56.049999,0
2020-06-23,56.490002,57.310001,50.689999,55.150002,55.150002,0
2020-06-30,54.340000,57.220001,53.099998,55.060001,55.060001,0
2020-07-07,53.869999,54.180000,49.799999,52.040001,52.040001,0
2020-07-14,51.160000,57.360001,50.840000,52.340000,52.340000,0
2020-07-21,52.970001,55.070000,51.090000,51.490002,51.490002,0
2020-07-28,51.410000,53.470001,48.900002,50.009998,50.009998,0
2020-08-04,50.389999,57.369999,50.389999,57.060001,57.060001,0
2020-08-11,60.000000,60.459999,55.080002,55.340000,55.340000,0
2020-08-18,55.610001,58.889999,54.000000,58.860001,58.860001,0
2020-08-25,59.639999,61.720001,57.130001,59.070000,59.070000,0
2020-09-01,58.380001,63.610001,58.060001,60.770000,60.770000,0
2020-09-08,60.509998,63.500000,60.290001,63.009998,63.009998,0
2020-09-15,63.290001,65.970001,56.700001,61.910000,61.910000,0
2020-09-22,57.529999,58.900002,53.700001,57.610001,57.610001,0
2020-09-29,56.919998,58.270000,54.820000,57.740002,57.740002,0
2020-10-06,58.919998,61.070000,57.090000,60.180000,60.180000,0
2020-10-13,58.919998,61.500000,57.580002,60.029999,60.029999,0
2020-10-20,60.029999,64.500000,59.820000,60.680000,60.680000,0
2020-10-27,60.580002,60.680000,54.470001,56.599998,56.599998,0
2020-11-03,57.689999,74.779999,56.119999,71.750000,71.750000,0
2020-11-10,70.650002,75.040001,65.809998,73.910004,73.910004,0
2020-11-17,72.489998,77.419998,72.010002,77.330002,77.330002,0
2020-11-24,79.800003,83.639999,79.110001,80.620003,80.620003,0
2020-12-01,82.580002,90.320000,81.230003,88.190002,88.190002,0
2020-12-08,87.989998,90.080002,83.769997,83.769997,83.769997,0
2020-12-15,84.820000,85.760002,79.070000,80.730003,80.730003,0
2020-12-22,81.180000,82.720001,78.760002,81.519997,81.519997,0
2020-12-29,82.680000,83.730003,78.110001,78.760002,78.760002,0
2021-01-05,78.000000,83.690002,78.000000,80.419998,80.419998,0
2021-01-12,81.010002,87.250000,80.559998,82.809998,82.809998,0
2021-01-19,84.150002,85.419998,79.389999,80.970001,80.970001,0
2021-01-26,80.970001,85.519997,79.430000,81.760002,81.760002,0
2021-02-02,81.760002,92.260002,81.760002,91.389999,91.389999,0
2021-02-09,91.389999,92.699997,89.250000,92.239998,92.239998,0
2021-02-16,92.239998,105.919998,92.239998,103.750000,103.750000,0
2021-02-23,103.750000,110.370003,99.980003,105.169998,105.169998,0
2021-03-02,105.169998,108.750000,94.110001,107.029999,107.029999,0
2021-03-09,107.029999,116.800003,104.620003,115.639999,115.639999,0
2021-03-16,115.639999,116.169998,107.190002,107.239998,107.239998,0
2021-03-23,107.239998,107.239998,98.589996,103.629997,103.629997,0
2021-03-30,103.629997,111.370003,103.629997,109.160004,109.160004,0
2021-04-06,109.160004,111.940002,105.129997,105.720001,105.720001,0
2021-04-13,105.720001,108.480003,101.860001,103.410004,103.410004,0
2021-04-20,103.410004,106.949997,96.779999,105.769997,105.769997,0
2021-04-27,105.769997,106.709999,103.959999,104.889999,104.889999,0
2021-05-04,104.889999,107.470001,101.029999,105.050003,105.050003,0
2021-05-11,105.050003,106.910004,99.580002,106.830002,106.830002,0
2021-05-18,106.830002,108.739998,103.400002,105.339996,105.339996,0
2021-05-25,105.339996,110.239998,105.339996,107.580002,107.580002,0
2021-06-01,107.580002,110.480003,105.209999,105.779999,105.779999,0
2021-06-08,106.760002,109.680000,105.029999,105.489998,105.489998,0
2021-06-15,105.489998,105.919998,101.930000,105.330002,105.330002,0
2021-06-22,105.330002,105.330002,99.040001,100.000000,100.000000,0
2021-06-29,100.000000,101.309998,98.230003,100.139999,100.139999,0
2021-07-06,100.139999,100.250000,92.800003,97.699997,97.699997,0
2021-07-13,97.699997,97.750000,85.949997,87.519997,87.519997,0
2021-07-20,87.519997,96.959999,87.500000,96.879997,96.879997,0
2021-07-27,96.879997,97.419998,91.870003,92.050003,92.050003,0
2021-08-03,92.050003,94.860001,89.209999,91.809998,91.809998,0
2021-08-10,91.809998,94.540001,88.589996,89.839996,89.839996,0
2021-08-17,89.839996,89.839996,83.260002,88.250000,88.250000,0
2021-08-24,88.250000,94.639999,88.250000,91.440002,91.440002,0
2021-08-31,91.440002,93.570000,90.900002,91.379997,91.379997,0
2021-09-07,91.379997,93.580002,88.830002,91.480003,91.480003,0
2021-09-14,91.480003,94.099998,89.470001,92.550003,92.550003,0
2021-09-21,92.550003,101.480003,90.970001,99.180000,99.180000,0
2021-09-28,99.180000,101.480003,94.750000,99.370003,99.370003,0
2021-10-05,99.370003,100.300003,94.790001,95.190002,95.190002,0
2021-10-12,95.190002,96.120003,92.209999,92.330002,92.330002,0
2021-10-19,92.330002,92.330002,87.889999,88.639999,88.639999,0
2021-10-26,88.639999,89.339996,84.680000,88.110001,88.110001,0
2021-11-02,88.110001,97.089996,86.800003,96.040001,96.040001,0
2021-11-09,96.040001,96.040001,90.220001,91.820000,91.820000,0
2021-11-16,91.820000,91.820000,84.919998,86.209999,86.209999,0
2021-11-23,86.209999,87.279999,76.529999,79.760002,79.760002,0
2021-11-30,79.760002,84.699997,74.580002,82.480003,82.480003,0
2021-12-07,82.480003,86.739998,78.760002,79.480003,79.480003,0
2021-12-14,79.480003,80.760002,75.680000,77.989998,77.989998,0
2021-12-21,77.989998,84.260002,77.989998,83.019997,83.019997,0
2021-12-28,83.019997,84.470001,81.269997,81.839996,81.839996,0
